phi_LOS,f_D,f_D_dot,time
-5238667.86010971,-18140.5310129216,-27.2201714087278,495
-5256835.33242535,-18167.4723156365,-26.9413027148694,496
-5275029.42848421,-18194.0960588604,-26.6237432239577,497
-5293249.87618873,-18220.4477045182,-26.3516456577927,498
-5311496.36548834,-18246.4892996168,-26.0415950985625,499
-5329768.63086411,-18272.2653757622,-25.7760761454701,500
-5348066.36959879,-18297.7387346802,-25.4733589179814,501
-5366389.32255933,-18322.9529605471,-25.2142258668318,502
-5384737.1941928,-18347.871633471,-24.91867292393,503
-5403109.73156515,-18372.537372346,-24.6657388750464,504
-5421506.64612311,-18396.9145579571,-24.3771856110543,505
-5439927.69094968,-18421.0448265765,-24.1302686193958,506
-5458372.58432421,-18444.8933745297,-23.848547953181,507
-5476841.08517168,-18468.5008474682,-23.6074729384854,508
-5495332.91844569,-18491.8332740078,-23.3324265396222,509
-5513847.84874007,-18514.9302943815,-23.0970203736797,510
-5532385.60752872,-18537.7587886536,-22.8284942721948,511
-5550945.96490335,-18560.3573746216,-22.5985859679058,512
-5569528.65870721,-18582.6938038664,-22.3364292448387,513
-5588133.46436655,-18604.8056593416,-22.111855475232,514
-5606760.12594469,-18626.6615781356,-21.8559187939391,515
-5625408.42404275,-18648.2980980631,-21.6365199275315,516
-5644078.10880178,-18669.6847590236,-21.3866609605029,517
-5662768.965841,-18690.8570392216,-21.1722801979631,518
-5681480.75123749,-18711.7853964949,-20.9283572733402,519
-5700213.25547648,-18732.5042389855,-20.7188424905762,520
-5718966.24043549,-18752.98495901,-20.4807200245559,521
-5737739.50131704,-18773.2608815515,-20.2759225415066,522
-5756532.80566694,-18793.3043499002,-20.0434683486819,523
-5775345.95326028,-18813.147593339,-19.8432434387505,524
-5794178.71717917,-18832.7639188925,-19.6163255535066,525
-5813030.901633,-18852.184453832,-19.4205349395052,526
-5831902.28511547,-18871.3834824665,-19.1990286344662,527
-5850792.67612999,-18890.3910145247,-19.0075320582837,528
-5869701.85845917,-18909.1823291732,-18.7913146484643,529
-5888629.64477034,-18927.7863111729,-18.6039819996804,530
-5907575.82401335,-18946.1792430086,-18.3929318357259,531
-5926540.21289003,-18964.3888766821,-18.2096336735412,532
-5945522.6054016,-18982.3925115727,-18.0036348905414,533
-5964522.82215538,-19000.216753779,-17.8242422062904,534
-5983540.66209252,-19017.8399371374,-17.6231833584607,535
-6002575.9496064,-19035.2875138763,-17.447576738894,536
-6021628.48846478,-19052.5388583848,-17.2513445084915,537
-6040698.10672653,-19069.6182617517,-17.0794033668935,538
-6059784.61287986,-19086.5061533311,-16.8878915794194,539
-6078887.83853303,-19103.2256531678,-16.7194998366758,540
-6098007.59679021,-19119.7582571805,-16.5326040126383,541
-6117143.72269622,-19136.1259060092,-16.3676488287747,542
-6136296.03387046,-19152.3111742381,-16.1852682288736,543
-6155464.36868425,-19168.3348137876,-16.0236395495012,544
-6174648.54917068,-19184.180486436,-15.8456726484001,545
-6193848.41692395,-19199.867753271,-15.6872668350115,546
-6213063.79829441,-19215.3813704541,-15.5136171830818,547
-6232294.53799352,-19230.7396991141,-15.3583286600187,548
-6251540.46659719,-19245.9286036724,-15.1889045583084,549
-6270801.43183233,-19260.9652351402,-15.0366314677522,550
-6290077.26840839,-19275.8365760567,-14.871340916492,551
-6309367.82697162,-19290.5585632334,-14.7219871766865,552
-6328672.94627588,-19305.1193042593,-14.5607410259545,553
-6347992.47979186,-19319.5335159712,-14.4142117118463,554
-6367326.27022928,-19333.7904374255,-14.2569214543328,555
-6386674.173793,-19347.9035637183,-14.1131262928247,556
-6406036.03706503,-19361.8632720262,-13.9597083078697,557
-6425411.71889175,-19375.6818267247,-13.8185546984896,558
-6444801.06964932,-19389.3507575681,-13.6689308434725,559
-6464203.95073846,-19402.8810891425,-13.5303315743804,560
-6483620.21624535,-19416.2655068878,-13.3844177452847,561
-6503049.73004291,-19429.5137975616,-13.2482906738296,562
-6522492.34985085,-19442.6198079353,-13.1060103736818,563
-6541947.94193255,-19455.5920817014,-12.9722737660632,564
-6561416.36756495,-19468.4256324032,-12.8335507018492,565
-6580897.49532005,-19481.1277550962,-12.7021226929501,566
-6600391.18996085,-19493.6946407994,-12.5668857032433,567
-6619897.32229083,-19506.1323299864,-12.4376891870052,568
-6639415.7604853,-19518.4381944705,-12.3058644840494,569
-6658946.37750727,-19530.6170219677,-12.1788274971768,570
-6678489.04487238,-19542.6673651077,-12.0503431400284,571
-6698043.63762891,-19554.5927565359,-11.9253914281726,572
-6717610.03056846,-19566.3929395424,-11.8001830065623,573
-6737188.10075179,-19578.0701833367,-11.6772437943146,574
-6756777.72618071,-19589.6254289178,-11.555245581083,575
-6776378.78586081,-19601.0596801033,-11.4342511855066,576
-6795991.16093768,-19612.375076863,-11.3153967596591,577
-6815614.73229254,-19623.571354867,-11.1962780039757,578
-6835249.38416835,-19634.6518758014,-11.0805209344253,579
-6854894.99919831,-19645.6150299646,-10.9631541632116,580
-6874551.46488337,-19656.4656850565,-10.8506550919265,581
-6894218.66472187,-19667.199838507,-10.7341534504667,582
-6913896.49246787,-19677.8277459983,-10.6279074912891,583
